UTIL. DA GPU,SCLK DA GPU,MCLK DA GPU,TEMP. DA GPU,TEMP. DE PONTO DE ACESSO DA GPU,ENERGIA DA GPU,VENT. DA GPU,UTIL. MEM. GPU,FPS,UTIL. DA CPU,UTIL. MEM. SISTEMA
67.000,562.000,1982.000,56.000,57.000,8,0.000,1758.000,146.000,5.51,7.93
51.000,493.000,1978.000,56.000,57.000,8,0.000,1758.000,143.000,1.43,7.94
70.000,504.000,1982.000,56.000,57.000,8,0.000,1758.000,119.000,6.32,7.93
63.000,538.000,1980.000,56.000,57.000,8,0.000,1758.000,151.000,6.01,7.93
68.000,495.000,1980.000,56.000,58.000,8,0.000,1758.000,163.000,2.69,7.93
68.000,493.000,1986.000,56.000,57.000,8,0.000,1758.000,164.000,6.76,7.93
71.000,503.000,1990.000,56.000,57.000,8,0.000,1758.000,160.000,5.18,7.93
68.000,499.000,1982.000,56.000,57.000,8,0.000,1758.000,164.000,2.51,7.93
54.000,495.000,1936.000,56.000,57.000,7,0.000,1758.000,124.000,4.70,7.93
74.000,752.000,1982.000,56.000,57.000,9,0.000,1758.000,148.000,8.26,7.94
76.000,770.000,1982.000,56.000,57.000,10,0.000,1758.000,161.000,6.02,7.94
63.000,533.000,1980.000,56.000,57.000,9,0.000,1758.000,165.000,1.67,7.93
64.000,960.000,1978.000,57.000,58.000,12,0.000,1758.000,165.000,5.19,7.93
70.000,639.000,1982.000,56.000,58.000,10,0.000,1758.000,165.000,4.93,7.93
65.000,644.000,1980.000,56.000,58.000,10,0.000,1758.000,165.000,0.89,7.93
63.000,644.000,1978.000,56.000,58.000,10,0.000,1758.000,165.000,3.34,7.93
74.000,684.000,1982.000,56.000,58.000,10,0.000,1758.000,165.000,5.28,7.93
62.000,494.000,1976.000,56.000,58.000,8,0.000,1758.000,157.000,5.33,7.93
58.000,493.000,1980.000,56.000,57.000,8,0.000,1758.000,165.000,2.68,7.93
66.000,494.000,1982.000,56.000,58.000,8,0.000,1758.000,165.000,3.85,7.93
66.000,493.000,1982.000,56.000,57.000,8,0.000,1758.000,165.000,3.65,7.93
57.000,496.000,1980.000,56.000,57.000,8,0.000,1758.000,165.000,4.86,7.93
66.000,493.000,1984.000,56.000,57.000,8,0.000,1758.000,165.000,1.40,7.93
63.000,496.000,1980.000,56.000,57.000,8,0.000,1758.000,165.000,3.91,7.93
60.000,493.000,1992.000,56.000,57.000,8,0.000,1758.000,165.000,5.01,7.93
58.000,493.000,1980.000,56.000,58.000,8,0.000,1758.000,165.000,2.61,7.93
54.000,493.000,1980.000,55.000,57.000,8,0.000,1758.000,165.000,2.47,7.93
67.000,493.000,1990.000,56.000,57.000,8,0.000,1758.000,165.000,4.17,7.93
68.000,496.000,1980.000,56.000,58.000,8,0.000,1758.000,165.000,3.40,7.93
58.000,496.000,1980.000,56.000,58.000,8,0.000,1758.000,165.000,3.76,7.93
65.000,493.000,1990.000,56.000,57.000,8,0.000,1758.000,165.000,1.16,7.93
56.000,493.000,1980.000,56.000,58.000,8,0.000,1758.000,165.000,5.13,7.93
61.000,493.000,1986.000,56.000,57.000,8,0.000,1758.000,165.000,3.24,7.93
72.000,495.000,1990.000,56.000,57.000,8,0.000,1758.000,165.000,2.16,7.93
67.000,494.000,1982.000,56.000,57.000,8,0.000,1758.000,165.000,4.67,7.93
61.000,493.000,1980.000,56.000,57.000,8,0.000,1758.000,165.000,2.58,7.92
52.000,496.000,1980.000,56.000,57.000,8,0.000,1758.000,165.000,3.16,7.92
64.000,493.000,1990.000,56.000,57.000,8,0.000,1758.000,165.000,1.44,7.92
64.000,496.000,1980.000,56.000,57.000,8,0.000,1758.000,165.000,2.34,7.92
57.000,493.000,1980.000,56.000,57.000,8,0.000,1758.000,165.000,2.46,7.92
66.000,493.000,1988.000,56.000,57.000,8,0.000,1758.000,164.000,4.43,7.92
57.000,494.000,1982.000,56.000,57.000,8,0.000,1758.000,164.000,1.59,7.92
56.000,493.000,1980.000,56.000,57.000,8,0.000,1758.000,163.000,4.89,7.92
61.000,493.000,1990.000,56.000,57.000,8,0.000,1758.000,162.000,4.40,7.92
60.000,493.000,1982.000,56.000,57.000,8,0.000,1758.000,161.000,4.25,7.92
64.000,493.000,1982.000,56.000,57.000,8,0.000,1758.000,161.000,0.00,7.92
55.000,493.000,1978.000,56.000,57.000,8,0.000,1758.000,162.000,1.42,7.92
52.000,493.000,1980.000,56.000,57.000,8,0.000,1758.000,162.000,3.99,7.92
51.000,493.000,1980.000,56.000,57.000,8,0.000,1758.000,160.000,4.15,7.92
49.000,493.000,1978.000,56.000,57.000,8,0.000,1758.000,160.000,3.06,7.92
61.000,493.000,1990.000,56.000,57.000,8,0.000,1758.000,160.000,3.72,7.92
57.000,493.000,1980.000,56.000,57.000,8,0.000,1758.000,160.000,3.74,7.92
43.000,493.000,1980.000,56.000,57.000,8,0.000,1758.000,159.000,4.53,7.92
54.000,493.000,1990.000,56.000,57.000,8,0.000,1758.000,165.000,0.00,7.92
49.000,493.000,1980.000,56.000,57.000,8,0.000,1758.000,148.000,8.70,7.92
0.000,0.000,1076.000,56.000,56.000,5,0.000,1758.000,95.000,10.34,7.95
62.000,668.000,1980.000,56.000,58.000,9,0.000,1758.000,152.000,3.68,7.93
41.000,493.000,1096.000,56.000,57.000,7,0.000,1758.000,137.000,4.84,7.93
63.000,575.000,1982.000,56.000,57.000,9,0.000,1758.000,126.000,3.26,7.93
78.000,646.000,1990.000,56.000,58.000,9,0.000,1758.000,136.000,5.96,7.93
65.000,607.000,1982.000,56.000,57.000,9,0.000,1758.000,126.000,5.56,7.93
60.000,505.000,1980.000,56.000,57.000,8,0.000,1758.000,113.000,6.76,7.93
29.000,512.000,1488.000,56.000,57.000,8,0.000,1758.000,118.000,4.03,7.93
16.000,507.000,1856.000,56.000,57.000,8,0.000,1758.000,145.000,2.32,7.93
73.000,549.000,1982.000,56.000,58.000,9,0.000,1758.000,150.000,6.67,7.94
70.000,576.000,1990.000,56.000,58.000,9,0.000,1758.000,148.000,7.29,7.93
55.000,550.000,1980.000,56.000,57.000,9,0.000,1758.000,157.000,6.88,7.94
61.000,545.000,1980.000,56.000,57.000,9,0.000,1758.000,158.000,6.03,7.93
68.000,539.000,1982.000,56.000,58.000,9,0.000,1758.000,154.000,5.03,7.93
63.000,507.000,1982.000,56.000,57.000,8,0.000,1758.000,151.000,5.97,7.93
63.000,500.000,1982.000,56.000,57.000,9,0.000,1758.000,159.000,4.52,7.93
64.000,521.000,1992.000,56.000,58.000,8,0.000,1758.000,156.000,5.84,7.93
70.000,512.000,1982.000,56.000,58.000,8,0.000,1758.000,155.000,3.62,7.93
67.000,515.000,1984.000,56.000,57.000,9,0.000,1758.000,160.000,2.40,7.93
59.000,493.000,1990.000,57.000,57.000,8,0.000,1758.000,154.000,5.06,7.93
71.000,521.000,1980.000,56.000,57.000,9,0.000,1758.000,160.000,5.00,7.93
69.000,503.000,1990.000,56.000,57.000,8,0.000,1758.000,164.000,3.13,7.93
70.000,508.000,1982.000,56.000,58.000,8,0.000,1758.000,157.000,6.80,7.93
65.000,529.000,1988.000,56.000,58.000,8,0.000,1758.000,157.000,6.38,7.93
76.000,596.000,1984.000,56.000,57.000,9,0.000,1758.000,157.000,4.68,7.93
78.000,571.000,1984.000,56.000,57.000,9,0.000,1758.000,163.000,6.68,7.93
69.000,552.000,1990.000,56.000,57.000,9,0.000,1758.000,163.000,5.14,7.93
68.000,502.000,1982.000,56.000,57.000,8,0.000,1758.000,165.000,3.14,7.93
67.000,536.000,1982.000,56.000,57.000,8,0.000,1763.000,159.000,5.69,7.95
52.000,493.000,1980.000,56.000,57.000,8,0.000,1763.000,166.000,4.66,7.95
56.000,493.000,1980.000,56.000,57.000,8,0.000,1763.000,163.000,3.09,7.95
76.000,529.000,1982.000,56.000,58.000,9,0.000,1763.000,161.000,6.68,7.95
79.000,579.000,1986.000,56.000,58.000,9,0.000,1763.000,160.000,2.57,7.95
79.000,579.000,1986.000,56.000,58.000,9,0.000,1763.000,160.000,2.57,7.95
65.000,493.000,1982.000,56.000,57.000,8,0.000,1763.000,164.000,4.44,7.95
72.000,525.000,1982.000,56.000,58.000,9,0.000,1763.000,157.000,9.54,7.95
68.000,540.000,1980.000,56.000,57.000,9,0.000,1763.000,157.000,3.41,7.95
70.000,535.000,1992.000,56.000,57.000,9,0.000,1763.000,164.000,3.48,7.95
78.000,569.000,1990.000,57.000,57.000,8,0.000,1763.000,160.000,3.91,7.95
66.000,570.000,1982.000,56.000,58.000,9,0.000,1763.000,164.000,5.68,7.95
69.000,496.000,1980.000,57.000,58.000,9,0.000,1763.000,161.000,6.50,7.95
65.000,495.000,1990.000,57.000,58.000,9,0.000,1763.000,165.000,2.16,7.95
69.000,493.000,1982.000,56.000,57.000,8,0.000,1763.000,164.000,3.77,7.95
67.000,538.000,1982.000,56.000,58.000,9,0.000,1763.000,164.000,4.31,7.95
59.000,632.000,1978.000,56.000,58.000,9,0.000,1763.000,161.000,5.13,7.95
68.000,599.000,1982.000,56.000,57.000,9,0.000,1763.000,162.000,3.28,7.95
71.000,638.000,1990.000,56.000,58.000,9,0.000,1763.000,165.000,2.13,7.95
64.000,579.000,1980.000,56.000,57.000,8,0.000,1763.000,153.000,4.73,7.95
79.000,582.000,1984.000,56.000,58.000,8,0.000,1763.000,156.000,2.68,7.95
66.000,550.000,1982.000,56.000,58.000,9,0.000,1763.000,160.000,4.02,7.95
68.000,502.000,1990.000,56.000,58.000,8,0.000,1763.000,163.000,4.20,7.95
71.000,494.000,1982.000,56.000,58.000,8,0.000,1763.000,143.000,4.51,7.94
59.000,494.000,1990.000,56.000,57.000,8,0.000,1763.000,147.000,6.23,7.94
62.000,493.000,1986.000,56.000,57.000,8,0.000,1763.000,157.000,5.48,7.94
71.000,494.000,1982.000,56.000,57.000,8,0.000,1763.000,140.000,5.80,7.94
63.000,496.000,1984.000,56.000,57.000,8,0.000,1763.000,137.000,3.60,7.94
60.000,563.000,1980.000,56.000,58.000,9,0.000,1763.000,154.000,4.27,7.93
55.000,493.000,1980.000,56.000,57.000,8,0.000,1763.000,146.000,5.18,7.94
72.000,524.000,1982.000,56.000,58.000,8,0.000,1763.000,144.000,5.86,7.94
59.000,494.000,1980.000,56.000,58.000,8,0.000,1763.000,146.000,6.05,7.94
66.000,501.000,1988.000,57.000,58.000,8,0.000,1763.000,132.000,7.82,7.94
41.000,493.000,1344.000,56.000,57.000,7,0.000,1763.000,132.000,4.39,7.94
57.000,493.000,1990.000,56.000,57.000,8,0.000,1763.000,134.000,2.67,7.94
55.000,493.000,1992.000,56.000,57.000,8,0.000,1763.000,129.000,7.09,7.94
52.000,493.000,1980.000,56.000,57.000,8,0.000,1763.000,134.000,5.64,7.94
63.000,493.000,1988.000,56.000,57.000,8,0.000,1763.000,130.000,4.57,7.94
53.000,495.000,1980.000,56.000,57.000,8,0.000,1763.000,132.000,2.18,7.94
49.000,493.000,1980.000,56.000,57.000,8,0.000,1763.000,150.000,5.56,7.93
63.000,496.000,1982.000,56.000,57.000,8,0.000,1763.000,143.000,3.43,7.93
66.000,494.000,1982.000,56.000,57.000,8,0.000,1763.000,151.000,6.00,7.93
66.000,518.000,1982.000,56.000,57.000,8,0.000,1763.000,148.000,3.82,7.94
60.000,493.000,1990.000,56.000,57.000,8,0.000,1763.000,143.000,4.76,7.94
60.000,493.000,1988.000,56.000,57.000,8,0.000,1763.000,142.000,5.51,7.94
55.000,496.000,1988.000,56.000,57.000,8,0.000,1763.000,136.000,4.96,7.93
50.000,496.000,1980.000,56.000,57.000,8,0.000,1763.000,135.000,6.17,7.93
39.000,496.000,1978.000,56.000,57.000,8,0.000,1763.000,140.000,4.49,7.93
49.000,496.000,1986.000,56.000,58.000,8,0.000,1763.000,151.000,5.62,7.93
48.000,496.000,1980.000,56.000,57.000,8,0.000,1763.000,148.000,5.08,7.93
59.000,496.000,1980.000,56.000,57.000,8,0.000,1763.000,148.000,2.88,7.92
46.000,493.000,1980.000,56.000,57.000,8,0.000,1763.000,144.000,6.68,7.93
57.000,493.000,1990.000,56.000,57.000,8,0.000,1763.000,139.000,7.78,7.93
53.000,496.000,1980.000,56.000,57.000,8,0.000,1763.000,150.000,2.21,7.93
47.000,496.000,1982.000,56.000,57.000,8,0.000,1763.000,148.000,5.36,7.93
47.000,495.000,1978.000,56.000,57.000,8,0.000,1763.000,147.000,6.57,7.93
47.000,495.000,1988.000,56.000,58.000,8,0.000,1763.000,148.000,3.88,7.93
55.000,495.000,1980.000,56.000,58.000,8,0.000,1763.000,148.000,3.22,7.93
43.000,495.000,1990.000,56.000,57.000,8,0.000,1763.000,139.000,4.96,7.93
41.000,495.000,1980.000,56.000,57.000,8,0.000,1763.000,146.000,6.12,7.93
63.000,495.000,1982.000,56.000,57.000,8,0.000,1763.000,125.000,6.13,7.93
50.000,495.000,1070.000,56.000,57.000,6,0.000,1763.000,139.000,2.42,7.93
63.000,493.000,1072.000,56.000,56.000,7,0.000,1763.000,151.000,3.69,7.93
44.000,493.000,1070.000,56.000,57.000,6,0.000,1763.000,139.000,7.26,7.92
51.000,493.000,1292.000,56.000,56.000,6,0.000,1763.000,121.000,2.02,7.93
59.000,493.000,1988.000,56.000,57.000,8,0.000,1763.000,130.000,4.49,7.93
68.000,496.000,1990.000,56.000,57.000,8,0.000,1763.000,137.000,4.15,7.93
43.000,493.000,1988.000,56.000,57.000,7,0.000,1763.000,118.000,6.33,7.93
36.000,493.000,1978.000,56.000,57.000,7,0.000,1763.000,117.000,3.98,7.93
38.000,493.000,1976.000,56.000,57.000,8,0.000,1763.000,133.000,5.72,7.93
42.000,493.000,1986.000,56.000,57.000,8,0.000,1763.000,133.000,3.50,7.93
57.000,493.000,1342.000,56.000,56.000,7,0.000,1763.000,122.000,2.64,7.93
56.000,496.000,1978.000,56.000,57.000,8,0.000,1763.000,110.000,3.30,7.93
53.000,493.000,1980.000,56.000,57.000,8,0.000,1763.000,116.000,5.93,7.93
54.000,493.000,1980.000,56.000,57.000,8,0.000,1763.000,120.000,5.92,7.93
51.000,493.000,1980.000,56.000,58.000,8,0.000,1763.000,127.000,3.38,7.93
62.000,497.000,1980.000,56.000,57.000,8,0.000,1763.000,134.000,5.41,7.93
72.000,496.000,1982.000,56.000,57.000,8,0.000,1757.000,123.000,5.60,7.93
57.000,495.000,1988.000,56.000,57.000,8,0.000,1757.000,121.000,5.02,7.93
56.000,496.000,1986.000,56.000,57.000,8,0.000,1746.000,113.000,5.26,7.93
47.000,495.000,1978.000,56.000,57.000,8,0.000,1746.000,111.000,5.42,7.93
67.000,493.000,1982.000,55.000,57.000,8,0.000,1746.000,115.000,3.47,7.93
56.000,496.000,1988.000,56.000,58.000,8,0.000,1746.000,116.000,4.02,7.93
56.000,493.000,1978.000,56.000,57.000,8,0.000,1746.000,126.000,5.51,7.93
56.000,493.000,1980.000,56.000,57.000,8,0.000,1743.000,123.000,4.32,7.93
57.000,493.000,1980.000,56.000,57.000,8,0.000,1743.000,119.000,3.00,7.93
62.000,493.000,1982.000,56.000,57.000,8,0.000,1743.000,123.000,8.58,7.93
63.000,493.000,1988.000,56.000,57.000,8,0.000,1743.000,120.000,5.95,7.93
63.000,493.000,1990.000,56.000,57.000,8,0.000,1743.000,121.000,7.35,7.93
52.000,496.000,1980.000,56.000,57.000,8,0.000,1740.000,121.000,5.63,7.93
53.000,493.000,1980.000,56.000,57.000,8,0.000,1740.000,120.000,6.21,7.93
61.000,496.000,1988.000,56.000,57.000,8,0.000,1740.000,113.000,7.36,7.93
62.000,496.000,1982.000,56.000,58.000,8,0.000,1740.000,131.000,3.88,7.93
60.000,494.000,1980.000,56.000,57.000,8,0.000,1740.000,148.000,5.57,7.93
57.000,493.000,1980.000,56.000,57.000,8,0.000,1740.000,141.000,6.88,7.93
49.000,493.000,1980.000,55.000,57.000,8,0.000,1740.000,138.000,5.78,7.93
65.000,496.000,1982.000,56.000,57.000,8,0.000,1740.000,156.000,2.65,7.93
67.000,497.000,1982.000,56.000,57.000,8,0.000,1740.000,163.000,6.58,7.93
66.000,493.000,1990.000,56.000,57.000,8,0.000,1740.000,157.000,6.19,7.93
65.000,520.000,1982.000,56.000,58.000,8,0.000,1740.000,153.000,4.67,7.93
65.000,494.000,1990.000,56.000,57.000,8,0.000,1740.000,161.000,1.38,7.93
66.000,573.000,1980.000,56.000,57.000,8,0.000,1740.000,161.000,5.86,7.93
76.000,555.000,1982.000,56.000,57.000,9,0.000,1740.000,163.000,4.56,7.93
77.000,549.000,1982.000,56.000,57.000,8,0.000,1740.000,156.000,1.44,7.93
67.000,518.000,1980.000,56.000,58.000,8,0.000,1740.000,164.000,5.31,7.93
68.000,526.000,1982.000,56.000,58.000,8,0.000,1740.000,161.000,5.17,7.93
72.000,582.000,1982.000,56.000,58.000,8,0.000,1740.000,164.000,6.43,7.93
69.000,535.000,1984.000,56.000,58.000,8,0.000,1740.000,160.000,3.46,7.93
69.000,549.000,1982.000,56.000,58.000,8,0.000,1740.000,164.000,5.79,7.93
69.000,581.000,1990.000,56.000,58.000,9,0.000,1740.000,160.000,4.51,7.93
67.000,546.000,1990.000,56.000,57.000,8,0.000,1740.000,163.000,6.43,7.93
75.000,534.000,1984.000,56.000,58.000,8,0.000,1740.000,165.000,3.46,7.93
76.000,518.000,1984.000,56.000,58.000,9,0.000,1740.000,164.000,4.03,7.93
71.000,528.000,1980.000,56.000,57.000,8,0.000,1740.000,162.000,4.39,7.93
67.000,495.000,1990.000,56.000,57.000,8,0.000,1740.000,165.000,6.28,7.93
57.000,493.000,1980.000,56.000,58.000,8,0.000,1740.000,165.000,4.43,7.93
61.000,493.000,1980.000,56.000,57.000,8,0.000,1740.000,163.000,3.73,7.93
55.000,496.000,1980.000,56.000,57.000,8,0.000,1740.000,165.000,5.58,7.93
67.000,493.000,1986.000,56.000,57.000,8,0.000,1740.000,162.000,3.14,7.93
63.000,493.000,1986.000,56.000,57.000,8,0.000,1740.000,163.000,5.79,7.93
64.000,496.000,1988.000,56.000,58.000,8,0.000,1740.000,164.000,3.07,7.93
58.000,495.000,1978.000,56.000,57.000,8,0.000,1740.000,160.000,5.83,7.93
58.000,495.000,1978.000,56.000,57.000,8,0.000,1740.000,160.000,5.83,7.93
62.000,493.000,1982.000,56.000,57.000,8,0.000,1740.000,163.000,6.89,7.93
62.000,493.000,1982.000,56.000,57.000,8,0.000,1740.000,163.000,6.89,7.93
57.000,494.000,1990.000,56.000,57.000,8,0.000,1740.000,163.000,7.33,7.93
69.000,496.000,1982.000,56.000,57.000,8,0.000,1740.000,163.000,6.05,7.93
74.000,494.000,1982.000,57.000,58.000,8,0.000,1740.000,162.000,2.58,7.93
61.000,494.000,1980.000,56.000,57.000,8,0.000,1740.000,162.000,5.84,7.93
73.000,494.000,1982.000,56.000,57.000,8,0.000,1740.000,165.000,4.49,7.93
60.000,496.000,1986.000,56.000,57.000,8,0.000,1740.000,165.000,6.15,7.93
63.000,494.000,1980.000,56.000,57.000,8,0.000,1740.000,165.000,4.93,7.93
56.000,494.000,1990.000,56.000,57.000,8,0.000,1740.000,165.000,2.62,7.93
72.000,494.000,1984.000,56.000,57.000,8,0.000,1740.000,165.000,4.69,7.93
65.000,494.000,1980.000,56.000,57.000,8,0.000,1740.000,164.000,5.87,7.93
66.000,500.000,1982.000,56.000,57.000,8,0.000,1740.000,162.000,4.60,7.93
71.000,508.000,1980.000,56.000,57.000,8,0.000,1740.000,165.000,3.16,7.93
70.000,505.000,1982.000,56.000,57.000,8,0.000,1740.000,165.000,5.78,7.93
75.000,500.000,1982.000,56.000,57.000,8,0.000,1740.000,155.000,5.19,7.93
59.000,493.000,1980.000,56.000,57.000,8,0.000,1740.000,159.000,8.56,7.93
66.000,493.000,1980.000,56.000,57.000,8,0.000,1740.000,157.000,3.90,7.93
49.000,496.000,1978.000,56.000,57.000,8,0.000,1740.000,148.000,3.39,7.93
64.000,493.000,1990.000,56.000,58.000,8,0.000,1740.000,146.000,5.33,7.93
26.000,495.000,1988.000,56.000,57.000,8,0.000,1740.000,152.000,5.73,7.93
52.000,496.000,1990.000,56.000,57.000,8,0.000,1740.000,156.000,3.58,7.93
53.000,496.000,1986.000,56.000,57.000,8,0.000,1740.000,162.000,6.69,7.93
62.000,493.000,1978.000,56.000,57.000,8,0.000,1740.000,163.000,5.66,7.93
67.000,493.000,1982.000,56.000,57.000,8,0.000,1740.000,165.000,1.91,7.93
54.000,496.000,1980.000,56.000,57.000,8,0.000,1740.000,165.000,4.55,7.93
62.000,496.000,1988.000,56.000,57.000,8,0.000,1740.000,165.000,4.18,7.93
66.000,495.000,1982.000,56.000,57.000,8,0.000,1740.000,164.000,6.34,7.93
62.000,501.000,1980.000,56.000,58.000,8,0.000,1740.000,163.000,4.35,7.93
65.000,511.000,1980.000,56.000,57.000,8,0.000,1740.000,162.000,4.85,7.93
70.000,517.000,1980.000,56.000,58.000,8,0.000,1740.000,164.000,5.57,7.93
71.000,508.000,1982.000,56.000,57.000,8,0.000,1740.000,164.000,2.02,7.93
65.000,518.000,1980.000,56.000,58.000,8,0.000,1740.000,165.000,4.48,7.93
73.000,511.000,1984.000,56.000,58.000,9,0.000,1740.000,165.000,5.44,7.93
69.000,529.000,1984.000,56.000,57.000,8,0.000,1740.000,165.000,5.31,7.93
66.000,504.000,1990.000,56.000,57.000,8,0.000,1740.000,165.000,5.87,7.93
62.000,498.000,1980.000,56.000,58.000,8,0.000,1740.000,164.000,4.90,7.93
73.000,503.000,1982.000,56.000,58.000,8,0.000,1740.000,165.000,4.71,7.93
69.000,518.000,1982.000,56.000,58.000,8,0.000,1740.000,165.000,2.63,7.93
63.000,521.000,1980.000,56.000,57.000,8,0.000,1740.000,165.000,3.21,7.93
69.000,503.000,1992.000,56.000,57.000,8,0.000,1740.000,165.000,5.11,7.93
60.000,500.000,1982.000,56.000,58.000,8,0.000,1740.000,165.000,3.50,7.93
66.000,512.000,1992.000,56.000,58.000,8,0.000,1740.000,165.000,1.80,7.93
67.000,497.000,1982.000,56.000,58.000,8,0.000,1740.000,166.000,5.39,7.93
51.000,493.000,1980.000,56.000,57.000,8,0.000,1740.000,153.000,5.40,7.93
65.000,493.000,1986.000,56.000,58.000,8,0.000,1740.000,164.000,4.64,7.93
71.000,496.000,1982.000,56.000,57.000,8,0.000,1740.000,162.000,5.66,7.93
72.000,497.000,1986.000,56.000,57.000,8,0.000,1740.000,164.000,4.26,7.93
68.000,493.000,1984.000,56.000,58.000,8,0.000,1740.000,164.000,4.03,7.93
61.000,493.000,1982.000,56.000,58.000,8,0.000,1740.000,164.000,5.28,7.93
67.000,493.000,1988.000,56.000,58.000,8,0.000,1740.000,164.000,4.73,7.93
56.000,493.000,1980.000,56.000,58.000,8,0.000,1740.000,164.000,4.46,7.93
65.000,494.000,1990.000,56.000,57.000,8,0.000,1740.000,164.000,6.78,7.93
62.000,496.000,1982.000,56.000,57.000,8,0.000,1740.000,162.000,2.65,7.93
51.000,496.000,1980.000,56.000,57.000,8,0.000,1740.000,163.000,4.31,7.93
52.000,496.000,1988.000,56.000,58.000,8,0.000,1740.000,165.000,2.58,7.93
64.000,496.000,1986.000,56.000,57.000,8,0.000,1740.000,164.000,3.88,7.93
60.000,493.000,1982.000,56.000,57.000,8,0.000,1740.000,163.000,5.30,7.93
50.000,496.000,1980.000,56.000,57.000,8,0.000,1740.000,151.000,4.96,7.93
62.000,496.000,1988.000,56.000,57.000,8,0.000,1740.000,159.000,4.64,7.93
61.000,493.000,1986.000,56.000,57.000,8,0.000,1740.000,165.000,5.56,7.93
49.000,493.000,1980.000,56.000,57.000,8,0.000,1740.000,165.000,7.21,7.93
46.000,493.000,1980.000,56.000,57.000,8,0.000,1740.000,165.000,4.89,7.93
37.000,493.000,1978.000,56.000,57.000,8,0.000,1740.000,163.000,5.50,7.93
45.000,493.000,1980.000,56.000,57.000,8,0.000,1740.000,164.000,4.32,7.93
45.000,493.000,1980.000,56.000,57.000,8,0.000,1740.000,164.000,3.71,7.92
57.000,493.000,1984.000,56.000,57.000,8,0.000,1740.000,164.000,7.20,7.93
50.000,493.000,1980.000,56.000,57.000,8,0.000,1740.000,166.000,3.00,7.92
54.000,493.000,1990.000,56.000,57.000,8,0.000,1740.000,165.000,3.72,7.92
43.000,493.000,1980.000,56.000,57.000,8,0.000,1740.000,165.000,5.75,7.92
63.000,495.000,1988.000,56.000,57.000,8,0.000,1740.000,165.000,4.56,7.92
72.000,494.000,1982.000,56.000,57.000,8,0.000,1740.000,165.000,3.23,7.92
68.000,495.000,1990.000,56.000,57.000,8,0.000,1740.000,162.000,3.53,7.92
70.000,518.000,1984.000,56.000,57.000,8,0.000,1740.000,161.000,4.58,7.92
70.000,503.000,1990.000,56.000,57.000,8,0.000,1740.000,165.000,5.59,7.92
64.000,494.000,1980.000,56.000,57.000,8,0.000,1740.000,165.000,0.72,7.92
68.000,495.000,1982.000,56.000,58.000,8,0.000,1740.000,164.000,3.60,7.93
70.000,493.000,1982.000,56.000,58.000,8,0.000,1740.000,166.000,3.61,7.92
62.000,494.000,1980.000,56.000,57.000,8,0.000,1740.000,164.000,4.75,7.92
63.000,496.000,1980.000,56.000,57.000,8,0.000,1740.000,163.000,3.41,7.92
58.000,493.000,1978.000,56.000,57.000,8,0.000,1740.000,165.000,3.47,7.92
68.000,496.000,1980.000,56.000,57.000,8,0.000,1740.000,163.000,5.14,7.92
68.000,496.000,1982.000,56.000,57.000,8,0.000,1740.000,160.000,3.51,7.92
56.000,496.000,1988.000,56.000,57.000,8,0.000,1740.000,161.000,5.40,7.92
69.000,495.000,1982.000,56.000,57.000,8,0.000,1740.000,163.000,6.60,7.92
61.000,493.000,1980.000,56.000,57.000,8,0.000,1740.000,164.000,4.70,7.92
65.000,496.000,1982.000,56.000,58.000,8,0.000,1740.000,165.000,2.54,7.92
65.000,495.000,1988.000,56.000,57.000,8,0.000,1740.000,165.000,2.90,7.92
59.000,496.000,1990.000,56.000,58.000,8,0.000,1740.000,165.000,6.07,7.92
73.000,494.000,1982.000,56.000,57.000,8,0.000,1740.000,165.000,6.00,7.92
55.000,494.000,1980.000,56.000,57.000,8,0.000,1740.000,165.000,1.07,7.92
70.000,494.000,1990.000,56.000,58.000,8,0.000,1740.000,165.000,4.54,7.92
67.000,495.000,1982.000,56.000,58.000,8,0.000,1740.000,165.000,4.95,7.92
66.000,493.000,1988.000,56.000,57.000,8,0.000,1740.000,165.000,4.93,7.92
62.000,493.000,1980.000,56.000,57.000,8,0.000,1740.000,162.000,5.08,7.92
59.000,494.000,1988.000,56.000,58.000,8,0.000,1740.000,165.000,2.77,7.92
